step,packet_count,total_bytes,avg_bytes,iat_mean,iat_std,unique_dst_ip,unique_dst_port,top_dst_port_ratio,anomaly_score,base_threshold,ext_threshold,level,high_risk,consecutive_suspicious,consecutive_extreme,is_extreme,min_packet_gate,phase
479,1481,88940,60.054017555705606,0.0033100759660875476,0.028399621688645106,2,1,1.0,0.2385225955272936,0.16347644097943975,0.1900081828313001,ATTACK,True,9,9,True,True,BURST
480,1428,85760,60.056022408963585,0.0032333400421570295,0.02792760085684648,2,1,1.0,0.2385225955272936,0.16347644097943975,0.1900081828313001,ATTACK,True,10,10,True,True,BURST
481,1447,86900,60.055286800276434,0.003188089381279952,0.02775870591867136,2,1,1.0,0.2385225955272936,0.16347644097943975,0.1900081828313001,ATTACK,True,11,11,True,True,BURST
482,1424,85520,60.056179775280896,0.003238915894455417,0.027979270588337615,2,1,1.0,0.2385225955272936,0.16347644097943975,0.1900081828313001,ATTACK,True,12,12,True,True,BURST
483,1420,85280,60.056338028169016,0.003250159874526945,0.02804344903935761,2,1,1.0,0.2385225955272936,0.16347644097943975,0.1900081828313001,ATTACK,True,13,13,True,True,BURST
484,1390,83480,60.05755395683453,0.003319637993413652,0.028461622881429997,2,1,1.0,0.2385225955272936,0.16347644097943975,0.1900081828313001,ATTACK,True,14,14,True,True,BURST
485,1384,83120,60.05780346820809,0.003333317224994916,0.028592151744476876,2,1,1.0,0.2385225955272936,0.16347644097943975,0.1900081828313001,ATTACK,True,15,15,True,True,BURST
486,1338,80360,60.059790732436475,0.003447253755784873,0.02905360788017928,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,16,16,True,True,BURST
487,1360,81680,60.05882352941177,0.003390712716984696,0.02882069040865107,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,17,17,True,True,BURST
488,1366,82040,60.058565153733525,0.003388260223053314,0.02878274235600358,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,18,18,True,True,BURST
489,1371,82322,60.04522246535376,0.0033642180644682723,0.028705769171306725,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,19,19,True,True,BURST
490,1344,80702,60.04613095238095,0.003431853126077091,0.028988859826969585,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,20,20,True,True,BURST
491,1346,80822,60.04606240713225,0.0034267503532778376,0.028980581021143283,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,21,21,True,True,BURST
492,1332,79982,60.046546546546544,0.0034627943089096105,0.02913125403851055,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,22,22,True,True,BURST
493,1333,80042,60.04651162790697,0.00346708440923834,0.02904633973614849,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,23,23,True,True,BURST
494,1325,79580,60.06037735849057,0.0034888062592359466,0.029159430602822774,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,24,24,True,True,BURST
495,1322,79384,60.04841149773071,0.0034906873190430057,0.02917403485337779,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,25,25,True,True,BURST
496,1335,80164,60.047940074906364,0.0034521909310542484,0.028974722883561926,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,26,26,True,True,BURST
497,1317,79084,60.04859529233106,0.0035017053044675696,0.029307631632479965,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,27,27,True,True,BURST
498,1298,77944,60.04930662557781,0.0035571241342019556,0.02965045047069823,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,28,28,True,True,BURST
499,1280,76846,60.0359375,0.0036056203894357926,0.029888138836066717,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,29,29,True,True,BURST
500,1250,75062,60.0496,0.0036906224427173573,0.030253436433528645,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,30,30,True,True,BURST
501,1269,76202,60.0488573680063,0.003636110656268965,0.029951807364631287,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,31,31,True,True,BURST
502,1248,74942,60.04967948717949,0.0036973444671753223,0.030205963511745145,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,32,32,True,True,BURST
503,1267,76082,60.04893449092344,0.0036513413674835156,0.02995439230344167,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,33,33,True,True,BURST
504,1292,77600,60.06191950464396,0.0035690059041349025,0.029518806221309882,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,34,34,True,True,BURST
505,1285,77180,60.06225680933852,0.0035900219207240787,0.029538647080159252,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,35,35,True,True,BURST
506,1293,77660,60.061871616395976,0.003568567543206938,0.029461584190667717,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,36,36,True,True,BURST
507,1268,76160,60.063091482649845,0.003639771228901683,0.02967322085746023,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,37,37,True,True,BURST
508,1285,77180,60.06225680933852,0.003593140116361814,0.02959599867116017,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,38,38,True,True,BURST
509,1277,76700,60.062646828504306,0.0036140990481481282,0.029760311713259702,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,39,39,True,True,BURST
510,1286,77222,60.048211508553656,0.003588786477708631,0.02959232564149213,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,40,40,True,True,BURST
511,1267,76082,60.04893449092344,0.003645808587518725,0.029860975072290463,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,41,41,True,True,BURST
512,1286,77222,60.048211508553656,0.003586450161173186,0.02962294239183534,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,42,42,True,True,BURST
513,1291,77522,60.04802478698683,0.003572820138561633,0.029568618339117773,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,43,43,True,True,BURST
514,1274,76520,60.06279434850863,0.0036228731309721437,0.029847523784212536,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,44,44,True,True,BURST
515,1283,77060,60.062353858144974,0.0035989814541083232,0.029730550083006273,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,45,45,True,True,BURST
516,1285,77180,60.06225680933852,0.0035918002188020035,0.029675030721259224,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,46,46,True,True,BURST
517,1276,76640,60.06269592476489,0.0036180253122367113,0.029831190760782157,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,47,47,True,True,BURST
518,1291,77540,60.06196746707978,0.0035767303880795027,0.029653277097622246,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,48,48,True,True,BURST
519,1265,75980,60.06324110671937,0.0036534663242629812,0.02984129368807543,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,49,49,True,True,BURST
520,1286,77240,60.06220839813375,0.003589870029850229,0.02958132069253987,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,50,50,True,True,BURST
521,1283,77060,60.062353858144974,0.0035959309237237652,0.029641645031844386,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,51,51,True,True,BURST
522,1286,77240,60.06220839813375,0.0035883140935044342,0.029620609623317258,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,52,52,True,True,BURST
523,1280,76880,60.0625,0.0036035842313908153,0.029702281733045992,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,53,53,True,True,BURST
524,1271,76340,60.06294256490952,0.0036338447585819275,0.02988888106988766,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,54,54,True,True,BURST
525,1242,74600,60.06441223832528,0.0037163448948518197,0.030198208796752266,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,55,55,True,True,BURST
526,1265,75980,60.06324110671937,0.0036503035056440138,0.029939657642300683,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,56,56,True,True,BURST
527,1310,78680,60.06106870229008,0.0035225241306267047,0.0294028168344595,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,57,57,True,True,BURST
528,1285,77180,60.06225680933852,0.0035926668072043923,0.02969663795458801,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,58,58,True,True,BURST
529,1225,73580,60.06530612244898,0.003560490467969109,0.029600347782603238,2,1,1.0,0.23744771839471301,0.16347644097943975,0.1900081828313001,ATTACK,True,59,59,True,True,BURST
530,956,57388,60.02928870292887,0.0045581585449698085,0.03906634299861242,2,1,1.0,0.23530265511803372,0.16347644097943975,0.1900081828313001,ATTACK,True,60,60,True,True,BURST
531,679,40752,60.017673048600884,0.0049015758311854,0.04209688419819267,2,1,1.0,0.23263009817467983,0.16347644097943975,0.1900081828313001,ATTACK,True,61,61,True,True,BURST
532,404,24236,59.99009900990099,0.0057059393331371526,0.04850646228169596,2,1,1.0,0.23209675357001103,0.16347644097943975,0.1900081828313001,ATTACK,True,62,62,True,True,BURST
